,name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood
300,Fireflies,Ocean Eyes,Owl City,3DamFFqW32WihKkTVlwTYQ,2009-01-01,79,228346,0.512,0.0275,0.662,0.0,0.11800000000000001,0.47200000000000003,-6.797000000000001,0.0439,180.114,3,4,happy
688,One Bright Tale,e.Dreamer,Piano Novel,3N9PwaAFw2n4WFMrMp14LC,2022-07-08,38,186346,0.259,0.956,0.192,0.934,0.11,0.261,-19.941,0.0508,141.601,11,4,calm
448,I Just Wanna Shine,All the Feels,Fitz and The Tantrums,4GZ3YCkuH0VvTluVLwUp4g,2019-09-20,63,207925,0.705,0.04,0.9179999999999999,9.300000000000001e-05,0.0803,0.546,-2.77,0.0684,92.51100000000001,6,4,happy
637,"life, im over you",we're all sad here,Zevia,5RQwYJPOkEnl38hFVrylP3,2022-02-11,37,203470,0.52,0.8290000000000001,0.32,0.0,0.10400000000000001,0.171,-12.277000000000001,0.12,113.706,11,5,depress
144,Tell Me Something I Don't Know,Kiss & Tell,Selena Gomez & The Scene,6nhvIZeu7g6OsDCLj1DKLl,2009-01-01,57,175333,0.71,0.14,0.935,0.0,0.0593,0.914,-3.339,0.193,145.063,7,4,angry
290,Todo De Ti,VICE VERSA,Rauw Alejandro,5RwV8BvLfX5injfqYodke9,2021-06-25,6,199604,0.78,0.302,0.7190000000000001,0.000196,0.0931,0.336,-3.613,0.0506,127.962,3,4,happy
714,Only We Know,Only We Know,Luna,2ZiO5XxsHjkV2laE2NNucb,2022-04-22,25,159608,0.292,0.929,0.462,0.887,0.109,0.228,-18.292,0.0329,124.85700000000001,10,1,calm
195,Jigsaw,Jigsaw,Conan Gray,1WzOonguDKuWQrTTf5yR0D,2022-01-21,62,208969,0.273,0.0801,0.517,0.0,0.0984,0.16,-5.853,0.0313,168.213,9,4,angry
773,Composure,Composure,Twofields,0at3XTFKzqPDVyVdfxgYUA,2021-08-13,22,243253,0.42700000000000005,0.992,0.0492,0.877,0.0938,0.0485,-23.055,0.0459,135.351,7,3,calm
7,Sorry Not Sorry,Tell Me You Love Me (Deluxe),Demi Lovato,7gvd8xj4QgPqbQSsn5pV7d,2017-09-29,4,203760,0.705,0.0237,0.64,0.0,0.262,0.887,-6.928,0.225,144.077,11,4,angry
743,Abandona,Abandona,YuMe,6yvImKEueiFMgf99sRizGL,2021-12-10,27,134351,0.43,0.995,0.027000000000000003,0.92,0.105,0.37,-25.316,0.0436,83.21700000000001,8,4,calm
719,Parc / парк / 公园,Parc / парк / 公园,Michiel Borstlap,4hDmvcZ9cTKVB4HSVOGI1X,2022-04-15,39,112531,0.273,0.995,0.04,0.9179999999999999,0.0881,0.243,-31.186,0.0364,136.33100000000002,8,4,calm
236,Who's In Your Head,Who's In Your Head,Jonas Brothers,5nhW8I46uDE5sc5ouEbzao,2021-09-17,68,183536,0.7040000000000001,0.00447,0.778,0.0,0.0731,0.821,-5.331,0.0971,101.025,5,4,happy
349,Don't Start Now,Future Nostalgia,Dua Lipa,3PfIrDoz19wz7qK7tYeu62,2020-03-27,82,183290,0.7929999999999999,0.0123,0.7929999999999999,0.0,0.0951,0.679,-4.521,0.083,123.95,11,4,happy
503,Through the Dark,Midnight Memories (Deluxe),One Direction,1a0PcmEJAOEp4ZT3YtSLkM,2013-11-25,64,221733,0.568,0.188,0.691,0.0,0.0861,0.396,-5.225,0.0306,131.007,9,4,depress
65,Ruin My Life,Ruin My Life,Zara Larsson,5tAa8Uaqr4VvA3693mbIhU,2018-10-18,68,190931,0.665,0.423,0.6990000000000001,0.0,0.0969,0.585,-5.265,0.0578,124.896,11,4,angry
167,NOW,NOW,Olivia O'Brien,7l3OQbWE1gvd4204aEgAz8,2020-09-18,55,182866,0.765,0.184,0.7759999999999999,0.0,0.245,0.812,-4.109,0.0355,148.094,7,4,angry
640,Matilda,Harry's House,Harry Styles,6uvh0In7u1Xn4HgxOfAn8O,2022-05-20,87,245964,0.507,0.8959999999999999,0.294,1.9699999999999998e-05,0.0966,0.386,-10.0,0.04,114.199,2,4,depress
85,Wasabi,LM5 (Deluxe),Little Mix,7IOuCLt770D8v0u3SVaDeI,2018-11-16,67,154786,0.847,0.00451,0.6559999999999999,0.0008539999999999999,0.14300000000000002,0.23399999999999999,-4.976,0.115,114.001,2,4,angry
565,"Read All About It, Pt. III",Our Version Of Events (Special Edition),Emeli Sandé,30BsewEJZPxfuLNAlZPFje,2012-01-01,69,283706,0.63,0.8220000000000001,0.44,3.87e-06,0.0926,0.34299999999999997,-7.186,0.0249,98.08200000000001,2,4,depress
245,Crazy What Love Can Do,Crazy What Love Can Do,David Guetta,1WCEAGGRD066z2Q89ObXTq,2022-04-08,86,169756,0.601,0.0282,0.713,0.0,0.158,0.46399999999999997,-3.758,0.0449,122.87200000000001,4,4,happy
740,Lost Without You,Lost Without You,Tiffany Hobson,5uLTV3aoOdcyoeqrdTUdQQ,2022-01-21,29,182643,0.44799999999999995,0.985,0.0153,0.9329999999999999,0.0973,0.174,-24.203000000000003,0.109,76.351,2,5,calm
730,Sacred Secret,Sacred Secret,Bart Sunshine,0ChbGYI9oiWMbV5ok6zxkA,2022-01-14,30,125000,0.364,0.995,0.0138,0.9079999999999999,0.094,0.24600000000000002,-33.416,0.0525,116.18299999999999,2,5,calm
89,Notice,LM5 (Deluxe),Little Mix,3j6w635W6AKCxt98kZ3RIv,2018-11-16,48,214693,0.445,0.35100000000000003,0.595,0.0,0.115,0.409,-4.477,0.0699,131.032,1,3,angry
723,Kasepen,Kasepen,YuMe,1sgW4KcioZEb4CE0YjjTfe,2022-03-04,31,174632,0.326,0.987,0.122,0.89,0.11199999999999999,0.114,-23.616,0.0496,116.91,9,3,calm
281,I Got A Feeling,I Got A Feeling,Felix Jaehn,67khZBWjxlHg85xcwdySjS,2021-08-20,66,144136,0.6,0.0238,0.845,0.0,0.434,0.37799999999999995,-3.695,0.042,125.027,2,4,happy
136,I Hate Boys,Bionic (Deluxe Version),Christina Aguilera,2MzmobpruYSw7n93RdEWGU,2010-06-08,46,144160,0.758,0.00861,0.6609999999999999,0.0006490000000000001,0.955,0.5920000000000001,-5.609,0.10099999999999999,138.05100000000002,1,4,angry
440,everywhere,everywhere,Smallpools,7fROnnvjVQHESskj3WmQ6r,2021-01-22,45,224041,0.594,0.00462,0.8690000000000001,0.000712,0.325,0.513,-4.151,0.0309,114.98,4,4,happy
117,Psychopath - Recorded at Spotify Studios NYC,Spotify Singles,Charlotte Lawrence,3dBE30R12dDxc1jBDaqmo3,2018-03-21,50,175203,0.736,0.0631,0.5379999999999999,0.0,0.121,0.366,-5.263,0.0477,110.04299999999999,7,4,angry
497,Drugs & The Internet,~how i'm feeling~,Lauv,4VM8y5Tx6UBxzfuLvYrhFf,2020-03-06,57,178560,0.43700000000000006,0.361,0.551,8.65e-05,0.33299999999999996,0.245,-7.044,0.14300000000000002,88.941,2,4,depress
553,"Gone, Gone, Gone",The World From The Side Of The Moon (Deluxe),Phillip Phillips,5L79aNYCTKiZq7vaOElXYj,2013-01-01,69,209693,0.664,0.129,0.642,0.0,0.114,0.501,-5.961,0.038,118.00200000000001,6,4,depress
611,Battle Scars,Battle Scars,Paradise Fears,6hNkAbTxNp5VYMZQuWfMxN,2013-06-25,51,288480,0.436,0.00912,0.802,0.0,0.10099999999999999,0.439,-7.182,0.0509,128.07,2,4,depress
681,The Feels,The Feels,Jan Groenteman,1OpEYzbM8icVYZeRjqvyJX,2022-07-08,37,195069,0.645,0.996,0.0595,0.971,0.11,0.355,-24.182,0.0619,65.28699999999999,2,3,calm
304,Mirror,Mirror,Naómi,6wONImKceqxTax2XgLbRzp,2022-02-11,18,152621,0.705,0.0284,0.682,0.0213,0.0813,0.501,-7.371,0.03,103.006,11,4,happy
190,shut up,Positions,Ariana Grande,3ko9jEHNt4O5fjKN65ULJp,2020-10-30,61,157710,0.499,0.8009999999999999,0.462,0.0,0.0946,0.599,-5.308,0.0312,127.698,0,4,angry
403,Everybody Wants To Rule The World,Songs From The Big Chair (Super Deluxe Edition),Tears For Fears,4RvWPyQ5RL0ao9LPZeSouE,1985-02-25,88,251488,0.645,0.34700000000000003,0.795,0.00389,0.10400000000000001,0.535,-12.095,0.0527,112.06700000000001,7,4,happy
727,Dernière Maison,Dernière Maison,Martin La Pelle,2RuC6Qw0PI5dOKmsx0jugB,2022-04-15,31,229269,0.401,0.992,0.0209,0.9309999999999999,0.125,0.0879,-24.439,0.0493,74.188,0,4,calm
609,When She Cries,Say It,Britt Nicole,0vQzBcu9L8wrYv85aEhHsr,2007-01-01,48,193346,0.439,0.0165,0.62,0.0,0.105,0.45299999999999996,-4.386,0.0322,184.047,6,4,depress
344,24K Magic,24K Magic,Bruno Mars,6b8Be6ljOzmkOmFslEb23P,2016-11-17,80,225983,0.818,0.034,0.8029999999999999,0.0,0.153,0.632,-4.282,0.0797,106.97,1,4,happy
130,Don't Hold Your Breath,Killer Love,Nicole Scherzinger,4bohbKYM5RjGsSzv1EsBed,2011-01-01,0,197440,0.659,0.00626,0.799,8.99e-05,0.183,0.6579999999999999,-6.098,0.0264,110.955,5,4,angry
305,Cake By The Ocean,DNCE,DNCE,76hfruVvmfQbw0eYn1nmeC,2016-11-18,83,219146,0.774,0.152,0.753,0.0,0.0371,0.8959999999999999,-5.446000000000001,0.0517,119.00200000000001,4,4,happy
469,Saved My Life,Saved My Life,Sia,5cpw6QKJcoXzpNBLNUJx2i,2020-05-02,54,235531,0.682,0.213,0.503,0.0,0.0944,0.382,-5.934,0.0417,113.988,8,4,depress
9,Truth Hurts,Cuz I Love You (Super Deluxe),Lizzo,3HWzoMvoF3TQfYg4UPszDq,2019-04-19,77,173325,0.715,0.11,0.624,0.0,0.12300000000000001,0.41200000000000003,-3.0460000000000003,0.114,158.08700000000002,4,4,angry
18,Don't,x (Deluxe Edition),Ed Sheeran,1huvTbEYtgltjQRXzrNKGi,2014-06-21,73,219840,0.8059999999999999,0.0113,0.608,0.0,0.635,0.8490000000000001,-7.007999999999999,0.0659,95.04899999999999,1,4,angry
215,Hey Ya!,The Way You Move / Hey Ya!,Outkast,3AszgPDZd9q0DpDFt4HFBy,2003,63,239240,0.715,0.0644,0.97,0.000156,0.205,0.963,-2.206,0.0648,79.50399999999999,0,4,happy
699,A Waltz of Shades,A Waltz of Shades,Stefan Truyman,3XNMROue0Yj6tKsdWCMO5R,2022-05-13,35,152000,0.502,0.9940000000000001,0.107,0.943,0.0627,0.14800000000000002,-19.764,0.0449,106.585,9,3,calm
587,All Falls Down (feat. Juliander),Different World,Alan Walker,1HvCFAUIWQsWV9zud3UhDl,2018-12-14,65,198880,0.655,0.253,0.672,0.0,0.312,0.675,-4.966,0.0581,98.005,1,4,depress
641,Hey Ari,All 4 Nothing,Lauv,3XA0msNCCQysLnspbnbgw3,2022-08-05,59,168722,0.757,0.509,0.27399999999999997,0.0,0.19399999999999998,0.53,-9.776,0.0372,88.01,2,4,depress
680,A Walk With Erik,A Walk With Erik,Stefan Truyman,5mWHiUskCzM1JnG1bEvG7q,2022-07-22,35,137250,0.457,0.992,0.0896,0.943,0.105,0.0398,-23.398000000000003,0.0403,80.015,3,3,calm
125,Tears (feat. Louisa Johnson),What Is Love? (Deluxe Edition),Clean Bandit,4cKyHIo4oIZTLW5MujF9nL,2018-11-30,51,228066,0.43,0.0441,0.741,0.0,0.11699999999999999,0.297,-4.355,0.0583,130.833,5,4,angry
112,Diva,I AM...SASHA FIERCE,Beyoncé,5Ssv6DaKrW0HczVqx6zXdl,2008-11-14,62,200613,0.875,0.0488,0.551,0.00728,0.0537,0.861,-6.744,0.317,146.092,6,4,angry
273,Die Young,Warrior (Expanded Edition),Kesha,7EQGXaVSyEDsCWKmUcfpLk,2012-11-30,78,211920,0.711,0.00498,0.7,0.000125,0.215,0.8009999999999999,-4.805,0.046,128.001,1,4,happy
223,Levitating (feat. DaBaby),Future Nostalgia,Dua Lipa,5nujrmhLynf4yMoMtj8AQF,2020-03-27,85,203064,0.7020000000000001,0.00883,0.825,0.0,0.0674,0.915,-3.787,0.0601,102.977,6,4,happy
648,SKIN OF MY TEETH,HOLY FVCK,Demi Lovato,1vdhd1LBOU843Z0GrsUbbd,2022-08-19,67,162516,0.45799999999999996,1.29e-05,0.9470000000000001,0.0,0.179,0.478,-2.3080000000000003,0.221,130.941,11,4,depress
17,Fake,Fake,Lauv,4Gt2kh3QbAGU6yquOWn4aW,2020-10-13,70,146375,0.703,0.139,0.657,0.0,0.09300000000000001,0.455,-5.3629999999999995,0.0783,82.96,4,4,angry
795,Snowy day,Snowy day,Golden Sleep,1nVU8sYMjtcHSdupveeBGx,2020-12-31,23,159747,0.331,0.996,0.0114,0.94,0.0831,0.0675,-28.156999999999996,0.0334,72.066,11,4,calm
359,Paradise (feat. Dermot Kennedy),Paradise,MEDUZA,6ft4hAq6yde8jPZY2i5zLr,2020-10-30,79,167903,0.632,0.0689,0.595,0.0,0.209,0.435,-7.644,0.0401,124.11399999999999,8,4,happy
166,The Lighthouse,"If I Can’t Have Love, I Want Power",Halsey,0AMKBZBzdgp0054s9DORsv,2021-08-27,54,273386,0.324,0.13699999999999998,0.614,0.000633,0.305,0.295,-6.2170000000000005,0.0338,123.145,9,4,angry
132,Love It If We Made It,A Brief Inquiry Into Online Relationships,The 1975,6WmIyn2fx1PKQ0XDpYj4VR,2018-11-30,69,252925,0.47200000000000003,0.000607,0.745,2.7399999999999995e-05,0.0957,0.0631,-5.297000000000001,0.0356,180.06,4,4,angry
729,7 AM,7 AM,Dennis Korn,3gx8xywtL1p9jKtHkZuSBm,2022-03-25,34,121846,0.4,0.99,0.11199999999999999,0.948,0.11599999999999999,0.248,-16.802,0.0519,132.412,2,1,calm
668,Fidèle,Fidèle,Matteo Myderwyk,6yxunWDpHjHw33lhfMCdha,2022-07-08,46,203000,0.516,0.995,0.0402,0.892,0.131,0.17,-25.21,0.0395,114.51899999999999,2,4,calm
707,Moonlight Serenade,Moonlight Serenade,Jean Bell,6TgOklWm9ubjhKwzd6Wwd7,2022-04-08,34,127738,0.373,0.991,0.0463,0.843,0.10800000000000001,0.32299999999999995,-33.523,0.0501,89.785,2,4,calm
649,Emotions,5SOS5,5 Seconds of Summer,4gPKVGUlN3wZSTrbw2XIXG,2022-09-23,67,198210,0.691,0.13699999999999998,0.7390000000000001,0.0,0.449,0.506,-5.558,0.0303,119.99,11,4,depress
209,Seven,Seven,Natalie Jane,0YrwiodQd07LE9vpI0w3Iw,2022-09-09,78,124373,0.8220000000000001,0.11900000000000001,0.255,0.0,0.128,0.377,-9.83,0.349,136.024,8,4,angry
437,Undercover Martyn,Tourist History,Two Door Cinema Club,6GQLX6Z28fYwDNCrhaKzYF,2010-03-01,68,166573,0.446,0.000252,0.871,8.13e-06,0.0996,0.612,-4.902,0.11599999999999999,159.863,2,4,happy
513,Demons,Night Visions (Deluxe),Imagine Dragons,5VC29kHMkzcaorzPKUqJbl,2012-09-04,59,175200,0.505,0.19,0.71,0.00025,0.32899999999999996,0.428,-3.015,0.0321,89.93799999999999,3,4,depress
684,Angela,Angela,Bart Sunshine,7tZMkL8qgGDx3dSdtfjhAN,2022-07-29,37,122000,0.526,0.99,0.0952,0.927,0.106,0.156,-21.820999999999998,0.0535,70.555,0,4,calm
109,Stronger,Oops!... I Did It Again,Britney Spears,5QhBKPqsnX1uY9fZNaAtZg,2000-05-16,66,203000,0.7070000000000001,0.128,0.9229999999999999,0.000437,0.273,0.8420000000000001,-3.957,0.0521,108.04899999999999,11,4,angry
6,What the Hell,Goodbye Lullaby (Expanded Edition),Avril Lavigne,2z4U9d5OAA4YLNXoCgioxo,2011-03-08,75,220706,0.578,0.00472,0.9259999999999999,0.0127,0.14,0.877,-3.6889999999999996,0.0548,149.976,6,4,angry
36,About the Boy,Salute (Expanded Edition),Little Mix,5RsMV3Dxd4MNRnJiOqvYMz,2013-11-11,43,224640,0.708,0.0021,0.8109999999999999,0.00183,0.0657,0.183,-4.815,0.043,102.986,11,4,angry
238,Pumped Up Kicks,Pumped Up Kicks,Madism,3Dzso9Q2WwupEclqgxBZht,2020-08-21,75,145161,0.669,0.152,0.687,1.6e-05,0.308,0.386,-4.753,0.043,123.90299999999999,0,4,happy
91,Breakin' Dishes,Good Girl Gone Bad: Reloaded,Rihanna,46aZJc0z1HHHSFxaIRxYSP,2008-06-02,53,200573,0.8009999999999999,0.00028199999999999997,0.674,0.000139,0.0914,0.875,-4.185,0.0311,125.009,8,4,angry
169,Say It to My Face,As She Pleases,Madison Beer,0kF0fz89HNJ1afzJ1IE1rP,2018-02-02,52,189694,0.753,0.16899999999999998,0.5660000000000001,0.0,0.276,0.591,-4.763,0.435,113.884,11,4,angry
228,Dancing In The Moonlight (feat. NEIMY),Dancing In The Moonlight (feat. NEIMY),Jubël,4GSDkZt7GcmzBWmsMcpaVO,2018-06-22,76,164009,0.659,0.27,0.615,0.0,0.187,0.193,-5.865,0.0644,119.84299999999999,11,4,happy
293,Never Going Home,Never Going Home,Kungs,0xfMlIW8lS40qvpsUw1l0X,2021-05-21,74,169944,0.836,0.0907,0.846,0.047,0.057,0.9420000000000001,-4.673,0.0392,122.042,0,4,happy
211,well…,PANORAMA,Hayley Kiyoko,3fp8Zt7cjlnH6E44VTiCgI,2022-07-29,49,204373,0.74,0.0767,0.5760000000000001,3.64e-06,0.157,0.594,-6.33,0.0415,124.012,1,4,angry
255,Run,Run,Becky Hill,6oYXbji1rn7U6bFuNYekpQ,2022-02-18,72,188731,0.601,0.0313,0.879,0.0,0.0793,0.589,-2.673,0.0353,124.01299999999999,2,4,happy
690,Séquence,Séquence,Martin La Pelle,1t1ZfG93J7ph3DL6tSdoBM,2022-06-17,27,222463,0.41,0.995,0.0565,0.92,0.14400000000000002,0.0975,-26.27,0.0462,99.911,7,4,calm
296,Thelma + Louise,Thelma + Louise,Bastille,4UxATpWvXewD5EZUW01EeQ,2021-08-18,59,137476,0.7659999999999999,0.0146,0.83,0.0,0.035,0.7559999999999999,-3.335,0.1,121.948,9,4,happy
531,This Isn’t The End,Ultraviolet,Owl City,5p9VnMgpnRYvLIeJx2kCMI,2014-06-10,21,204186,0.6759999999999999,0.031,0.677,0.000579,0.16899999999999998,0.39899999999999997,-5.113,0.0287,128.018,7,5,depress
